"index","age_permi","age_veh","genre","stat_matri","categ_socio","usage_veh","age_conduct","type_veh","bonus_malus","mont_recl","garage","source_energ","valeur_veh"
88950,550,10,"Homme","Autre","CSP50","professionnel",65,"sedan",50,1419.78851963746,NA,"regular",59100.2114306802
23894,263,6,"Homme","Autre","CSP66","professionnel",40,"sedan",78,3310.54622356495,NA,"regular",13707.6733543933
20375,453,4,"Femme","Autre","CSP50","perso + travail",60,"vehicule utilitaire sport",50,2166.95075528701,NA,"diesel",32879.8413300944
11679,156,7,"Homme","Autre","CSP50","professionnel",31,"sedan",68,859.343202416918,"aucun","regular",18607.2129787892
1590,394,7,"Femme","Autre","CSP50","perso + travail",51,"vehicule utilitaire sport",50,102.59003021148,NA,"regular",32102.8050195955
40273,602,10,"Femme","Autre","CSP50","perso",82,"sedan",50,212.579456193353,NA,"diesel",34961.5423773275
98351,319,2,"Homme","Seul","CSP50","perso + travail",46,"coupe",95,884.098187311178,NA,"regular",43114.0796719548
22410,648,2,"Homme","Autre","CSP60","perso",85,"sedan",60,8185.69939577039,"aucun","regular",17040.0989017895
16897,652,1,"Homme","Autre","CSP60","perso",85,"sedan",60,254.560422960725,NA,"regular",2986.26197139486
57213,243,10,"Femme","Autre","CSP55","perso + travail",41,"sedan",54,1399.78187311178,NA,"regular",14967.742238675
28913,619,1,"Homme","Autre","CSP50","perso",72,"coupe",50,264.940785498489,NA,"diesel",38301.9795948744
89914,186,4,"Femme","Autre","CSP55","perso + travail",33,"sedan",63,859.131117824773,NA,"diesel",26401.5473472356
11019,259,6,"Femme","Autre","CSP50","perso + travail",51,"sedan",72,345.945317220544,NA,"regular",19330.5218929722
50577,451,1,"Femme","Autre","CSP50","professionnel",58,"coupe",58,310.64501510574,NA,"regular",43177.19349589
7377,227,6,"Femme","Seul","CSP55","perso + travail",37,"vehicule utilitaire sport",50,241.576132930514,NA,"regular",32673.068476141
65247,557,4,"Homme","Autre","CSP50","perso + travail",67,"cabriolet",50,2764.16918429003,NA,"regular",68497.4229435678
3269,375,4,"Homme","Autre","CSP55","perso + travail",50,"sedan",50,106.761027190332,NA,"diesel",26518.2848561231
66369,327,7,"Homme","Autre","CSP50","perso + travail",46,"cabriolet",80,816.195770392749,NA,"regular",40784.0260745956
22520,453,2,"Homme","Autre","CSP50","professionnel",55,"vehicule utilitaire sport",50,960.919939577039,"garage communautaire","diesel",48877.9858976169
66114,446,2,"Homme","Autre","CSP60","perso + travail",59,"sedan",50,4717.48006042296,NA,"diesel",25042.9423121365
100147,580,4,"Femme","Autre","CSP50","perso",87,"sedan",50,21735.1359516616,NA,"regular",19440.5056958272
98828,441,7,"Homme","Autre","CSP50","professionnel",56,"sedan",50,398.530513595166,NA,"regular",40161.495191985
15517,130,5,"Femme","Autre","CSP50","perso + travail",29,"sedan",125,1418.61027190332,NA,"regular",15513.7863328305
62951,494,6,"Femme","Autre","CSP50","perso",70,"sedan",50,1034.71359516616,NA,"regular",21749.7949397156
71003,573,7,"Homme","Autre","CSP50","perso",68,"sedan",50,81.2990936555891,NA,"regular",40630.2906981285
13688,125,1,"femme","Autre","CSP1","professionnel",29,"sedan",57,218.411782477341,NA,"regular",34031.0686001074
64299,215,5,"Homme","Seul","CSP50","perso + travail",36,"sedan",60,1547.00392749245,NA,"regular",13945.7368194255
744,224,6,"Homme","Seul","CSP50","perso + travail",37,"sedan",57,211.02416918429,NA,"regular",12959.7234658836
14693,343,6,"Homme","Seul","CSP37","professionnel",50,"cabriolet",95,4326.52567975831,NA,"regular",46275.8111906362
65205,700,4,"Homme","Autre","CSP50","perso",81,"sedan",50,336.283685800604,NA,"regular",15505.9678408397
92378,125,6,"Femme","Seul","CSP60","perso + travail",29,"sedan",112,6917.13897280967,NA,"regular",32251.8951314837
10118,158,6,"Homme","Autre","CSP50","perso",42,"sedan",54,555.437764350453,NA,"regular",16092.5145798907
4810,438,5,"Homme","Autre","CSP66","perso",55,"autre minivan",64,1531.72205438066,NA,"diesel",40881.2425730279
21756,126,4,"Femme","Autre","CSP49","perso + travail",35,"sedan",85,10544.5160120846,NA,"diesel",24811.9870011839
16031,488,6,"Homme","Autre","CSP50","perso",83,"sedan",66,603.286404833837,NA,"regular",12786.4205598526
32003,480,5,"Femme","Autre","CSP50","professionnel",65,"sedan",156,15069.0580060423,NA,"regular",18453.8500690808
13870,420,6,"Homme","Autre","CSP60","perso",62,"cabriolet",50,2176.7419939577,NA,"regular",26740.1575408542
3972,417,1,"Femme","Autre","CSP55","perso + travail",53,"sedan",50,88.368580060423,NA,"diesel",21145.739110454
34852,195,1,"Homme","Autre","CSP50","perso + travail",34,"station wagon",68,586.225377643504,"aucun","diesel",37810.1233219779
5012,290,6,"Femme","Autre","CSP50","perso + travail",45,"station wagon",51,529.504531722054,NA,"regular",38034.3479951921
61883,261,4,"Femme","Seul","CSP50","perso",40,"sedan",133,336.778549848943,NA,"diesel",29693.5159056429
77318,264,4,"Femme","Autre","CSP50","perso",40,"sedan",100,8075.60392749245,NA,"diesel",30142.1779904406
16021,383,6,"Femme","Autre","CSP50","professionnel",50,"sedan",50,542.429909365559,"aucun","regular",16357.6862022169
45282,428,10,"Homme","Autre","CSP55","professionnel",67,"autre minivan",50,5434.59697885196,NA,"regular",37517.4551639279
91384,379,1,"Femme","Autre","CSP50","perso + travail",52,"sedan",50,1074.53836858006,NA,"regular",13188.807845045
63942,484,6,"Homme","Autre","CSP50","perso",62,"coupe",50,102.59003021148,NA,"regular",42499.88842464
38885,684,6,"Homme","Autre","CSP37","professionnel",75,"sedan",50,3409.95498489426,"aucun","regular",18595.4124908344
45739,224,1,"Homme","Autre","CSP50","perso + travail",37,"sedan",50,824.59667673716,NA,"diesel",32249.5391071278
37737,770,2,"Homme","Autre","CSP50","perso",81,"station wagon",64,173.673716012085,NA,"diesel",25782.9119703211
104818,297,1,"Homme","Seul","CSP60","professionnel",47,"sedan",50,4028.29939577039,"aucun","regular",33100.1066792582
67519,222,6,"Femme","Seul","CSP50","perso + travail",38,"sedan",76,2801.87311178248,NA,"diesel",32604.8542515863
17705,455,2,"Homme","Autre","CSP50","perso + travail",56,"sedan",50,2112.96344410876,"aucun","regular",29595.3574763457
11762,204,6,"Homme","Autre","CSP74","perso",35,"station wagon",50,799.382175226586,NA,"regular",29882.6767333296
5923,402,1,"Femme","Autre","CSP50","perso",66,"coupe",50,1091.58761329305,NA,"diesel",37396.6878731283
43908,303,6,"Homme","Autre","CSP48","perso + travail",58,"sedan",50,344.755287009063,"aucun","regular",21220.4640960322
84714,138,6,"Femme","Seul","CSP50","perso + travail",30,"sedan",64,1055.76888217523,NA,"regular",15097.6214459064
44705,283,2,"Femme","Autre","CSP50","professionnel",42,"sedan",50,1663.01419939577,NA,"regular",21584.2061141444
20533,147,2,"Homme","Seul","CSP66","professionnel",33,"sedan",58,634.203625377643,NA,"regular",16271.8127100037
23912,172,6,"Homme","Seul","CSP55","perso + travail",32,"sedan",80,3671.56132930514,NA,"regular",21923.0532584921
19477,540,4,"Homme","Autre","CSP50","perso",63,"cabriolet",50,1382.08459214502,NA,"regular",24006.0768676005
33479,656,4,"Homme","Autre","CSP50","perso",79,"sedan",50,853.51087613293,NA,"diesel",26820.3145509081
83934,117,5,"Homme","Autre","CSP1","perso + travail",28,"sedan",80,346.993957703927,NA,"regular",24440.9813206303
126010,411,4,"femme","Autre","CSP50","perso + travail",55,"sedan",50,1072.20543806647,NA,"regular",20010.1994018889
103407,190,1,"Homme","Seul","CSP1","professionnel",34,"sedan",64,480.077039274924,NA,"diesel",24131.9594946515
10409,412,5,"Femme","Autre","CSP2","perso + travail",57,"sedan",50,570.990634441088,NA,"regular",21249.0102254132
104513,489,1,"Homme","Autre","CSP50","perso + travail",60,"sedan",50,694.635951661631,NA,"regular",23378.4414772154
122356,309,4,"Homme","Seul","CSP46","professionnel",44,"sedan",112,105.712386706949,NA,"diesel",32050.2750464584
56437,133,6,"Femme","Seul","CSP66","perso + travail",31,"sedan",76,1780.53262839879,NA,"diesel",18979.9910941263
24481,473,1,"Homme","Autre","CSP50","perso + travail",60,"sedan",50,246.12416918429,NA,"diesel",25053.5177984371
52582,298,1,"Femme","Autre","CSP50","professionnel",54,"station wagon",50,2008.65317220544,NA,"regular",26886.4305120967
72255,630,5,"Femme","Autre","CSP60","perso",74,"sedan",50,4948.45196374622,NA,"diesel",16136.4546135174
60881,112,4,"Femme","Seul","CSP37","perso + travail",27,"sedan",60,2085.53383685801,NA,"diesel",23649.2353669549
88520,588,2,"Homme","Autre","CSP50","perso",67,"sedan",50,1030.47190332326,NA,"diesel",46515.2835349669
30392,172,4,"Femme","Autre","CSP50","perso + travail",40,"vehicule utilitaire sport",50,289.412990936556,NA,"regular",35671.1241357279
111676,259,7,"Femme","Seul","CSP50","perso + travail",41,"sedan",76,63.1305135951662,NA,"regular",16794.2970642612
101436,635,4,"Homme","Autre","CSP60","perso",80,"sedan",50,459.398791540785,NA,"regular",30074.5508933889
10475,302,6,"Homme","Autre","CSP60","perso + travail",43,"minivan",50,189.697885196375,NA,"diesel",36608.8817085615
19153,406,4,"Femme","Autre","CSP60","professionnel",52,"sedan",69,933.478549848943,NA,"regular",27013.0753116781
80469,430,2,"Homme","Autre","CSP6","voyagement professionel",57,"sedan",50,1654.34229607251,NA,"diesel",45552.3108580032
27103,381,6,"Femme","Autre","CSP50","perso + travail",57,"sedan",80,7460.98277945619,NA,"diesel",22685.2097590307
50277,391,5,"Femme","Autre","CSP37","perso + travail",50,"sedan",62,155.210574018127,NA,"regular",13420.1724599688
29596,460,6,"Homme","Autre","CSP50","professionnel",56,"autre minivan",50,1418.61027190332,NA,"diesel",37407.2596250926
6899,465,4,"Femme","Autre","CSP50","professionnel",59,"sedan",50,1911.22386706949,NA,"regular",30641.3335281355
19982,174,6,"Femme","Autre","CSP50","perso + travail",33,"sedan",60,5745.13595166163,NA,"regular",25042.6011300842
40298,492,1,"Homme","Autre","CSP1","perso + travail",59,"sedan",54,13066.5317220544,NA,"regular",19577.6847819357
21762,494,1,"Homme","Autre","CSP50","perso + travail",59,"sedan",54,14245.9341389728,NA,"regular",20690.6002665993
19441,598,6,"Homme","Autre","CSP50","perso",68,"sedan",50,473.396374622356,NA,"regular",16016.6395098992
12197,306,6,"Homme","Autre","CSP48","professionnel",54,"van",50,628.112084592145,NA,"diesel",35049.0810313023
18700,196,6,"Femme","Autre","CSP50","professionnel",34,"sedan",64,301.631419939577,NA,"regular",28250.317539267
14880,259,4,"Homme","Seul","CSP50","professionnel",39,"van",80,4326.52567975831,NA,"diesel",18906.5015041711
81626,388,7,"Homme","Seul","CSP50","perso + travail",51,"sedan",50,94.02416918429,"aucun","regular",10426.4402188503
95229,239,7,"Femme","Seul","CSP60","professionnel",38,"station wagon",100,130.47915407855,NA,"diesel",20945.2955330367
50150,134,6,"Homme","Autre","CSP66","perso + travail",29,"sedan",90,8949.78126888217,"aucun","diesel",30595.4054538748
23801,674,1,"Femme","Autre","CSP50","perso",76,"sedan",50,97.3232628398791,NA,"regular",29531.2449269243
42405,402,7,"Femme","Autre","CSP50","perso + travail",56,"vehicule utilitaire sport",50,677.303927492447,NA,"regular",32938.7370657576
77086,159,6,"Homme","Autre","CSP55","perso",31,"sedan",76,324.842900302115,NA,"regular",22241.7903725389
78008,446,1,"Femme","Autre","CSP50","perso",75,"sedan",50,329.88580060423,"aucun","regular",23578.7908327035
6514,293,2,"Homme","Autre","CSP50","professionnel",42,"autre minivan",50,3268.45921450151,NA,"regular",31941.7538243618
48284,522,4,"Femme","Seul","CSP50","perso",75,"sedan",50,153.808459214501,"aucun","regular",19345.908258886
2737,528,2,"Femme","Autre","CSP20","perso",64,"sedan",50,4468.1746223565,NA,"diesel",29972.8606893575
102532,517,2,"Homme","Autre","CSP50","professionnel",61,"autre minivan",50,485.343806646526,NA,"diesel",32315.2839488411
55654,100,6,"Homme","Seul","CSP26","perso",26,"sedan",57,389.198791540785,NA,"diesel",26838.8438624733
37433,451,1,"Homme","Autre","CSP60","professionnel",56,"sedan",50,4541.48519637462,NA,"diesel",38997.5732557482
125547,412,6,"Homme","Autre","CSP55","perso",53,"sedan",50,102.59003021148,NA,"regular",10789.7257431562
82170,128,7,"Femme","Autre","CSP50","perso + travail",34,"sedan",80,4326.52567975831,NA,"diesel",41817.278933709
4117,355,10,"Femme","Autre","CSP55","perso + travail",57,"sedan",57,157.543504531722,NA,"regular",26258.2770339643
824,310,7,"Femme","Autre","CSP50","perso + travail",45,"sedan",50,461.484290030211,NA,"regular",13758.5739530144
51466,421,7,"Femme","Autre","CSP42","perso + travail",53,"sedan",50,1644.52749244713,NA,"regular",13298.6834778901
87441,385,7,"Femme","Autre","CSP50","perso + travail",50,"sedan",50,288.152265861027,NA,"diesel",29564.6578828177
76555,222,5,"Femme","Seul","CSP50","perso + travail",36,"sedan",50,808.525377643504,NA,"regular",10135.6650968751
14237,99,8,"Femme","Seul","CSP50","perso + travail",26,"sedan",85,4326.52567975831,NA,"regular",11077.6722500253
59654,281,6,"Homme","Autre","CSP50","voyagement professionel",41,"autre minivan",54,168.395166163142,NA,"regular",29546.5287213887
94539,722,4,"Homme","Autre","CSP50","perso",78,"autre minivan",50,956.77250755287,"garage communautaire","regular",30302.7632364686
1505,132,7,"Homme","Autre","CSP50","perso + travail",33,"sedan",64,4358.99818731118,NA,"regular",56926.9861363876
1450,184,4,"Femme","Autre","CSP26","perso",41,"autre minivan",50,1197.3,"aucun","regular",29610.5793671574
73539,652,7,"Femme","Autre","CSP50","perso",74,"sedan",50,1286.23413897281,NA,"diesel",30387.965249425
98910,766,1,"Femme","Autre","CSP50","perso",83,"sedan",59,3340.98036253776,NA,"regular",22291.9107609879
73753,333,5,"Homme","Autre","CSP60","perso + travail",57,"sedan",58,436.552567975831,NA,"diesel",20177.6152584274
3252,480,6,"Homme","Autre","CSP50","professionnel",58,"sedan",50,331.087613293051,NA,"regular",23240.1854250227
58506,758,6,"Homme","Autre","CSP50","perso",82,"sedan",50,6280.06042296072,NA,"regular",38080.2865733449
69758,760,1,"Homme","Autre","CSP55","perso",82,"sedan",50,1288.47280966767,NA,"regular",26760.2500445519
84016,296,4,"Femme","Autre","CSP50","voyagement professionel",44,"sedan",50,845.239577039275,NA,"regular",26557.4473671834
4169,144,7,"Femme","Autre","CSP55","perso + travail",32,"sedan",125,1601.29758308157,NA,"regular",31851.3873284892
23440,217,4,"Homme","Seul","CSP55","perso + travail",36,"sedan",95,198.075226586103,NA,"diesel",27061.1203070627
10115,480,4,"Femme","Seul","CSP50","professionnel",58,"sedan",50,298.497280966767,NA,"regular",10387.4233725627
49741,341,11,"femme","Autre","CSP60","perso + travail",55,"sedan",50,385.722960725075,NA,"diesel",27625.3774976157
17934,560,5,"Homme","Autre","CSP46","perso",82,"sedan",50,469.896978851964,NA,"regular",19000.9742839543
25704,397,6,"Homme","Autre","CSP60","professionnel",59,"van",50,2953.21903323263,NA,"regular",25891.0156907793
4372,416,4,"Homme","Autre","CSP50","professionnel",66,"sedan",50,415.344108761329,NA,"regular",56873.8504715187
55186,370,2,"Homme","Autre","CSP50","professionnel",58,"sedan",52,1418.61027190332,NA,"regular",48458.2760272311
10052,452,10,"Homme","Autre","CSP50","voyagement professionel",56,"sedan",50,526.653172205438,NA,"diesel",37366.471256002
20038,375,1,"Homme","Autre","CSP50","voyagement professionel",50,"sedan",50,2119.11389728097,NA,"regular",32272.2018016216
92170,159,7,"Homme","Seul","CSP60","perso + travail",33,"sedan",68,96.6516616314199,NA,"diesel",19143.3199801577
14658,164,7,"Homme","Seul","CSP55","perso + travail",33,"sedan",64,4520.00574018127,NA,"diesel",18682.5253351483
83897,311,4,"Homme","Autre","CSP50","professionnel",44,"sedan",57,1418.61027190332,NA,"regular",33390.6334489771
15097,393,8,"Femme","Autre","CSP50","perso",51,"sedan",147,3979.55528700906,NA,"regular",32824.8482994685
47257,486,7,"Femme","Autre","CSP50","professionnel",59,"sedan",84,425.60664652568,"aucun","regular",22116.3128780422
29529,461,10,"Homme","Autre","CSP60","perso",57,"coupe",50,1077.55468277946,NA,"regular",18519.2229213884
28930,321,1,"Homme","Autre","CSP50","perso + travail",45,"sedan",50,1784.91570996979,NA,"regular",27047.8685936871
11590,221,4,"Homme","Autre","CSP48","perso",39,"minivan",68,13674.0362537764,"garage communautaire","regular",33229.1853193015
43943,247,7,"Homme","Seul","CSP42","perso + travail",41,"sedan",50,2618.24320241692,NA,"regular",18916.1422321141
14234,186,5,"Femme","Autre","CSP60","perso + travail",35,"sedan",90,1562.35649546828,NA,"regular",23481.8776151892
48096,225,7,"Homme","Seul","CSP50","perso + travail",39,"sedan",64,4326.52567975831,NA,"regular",9121.46725989499
56759,440,1,"Femme","Autre","CSP50","professionnel",56,"sedan",50,152.983685800604,"aucun","regular",27546.2820029616
9890,464,1,"Homme","Autre","CSP55","perso",60,"sedan",90,4326.52567975831,NA,"diesel",30755.1756653127
11771,473,4,"Homme","Autre","CSP50","perso + travail",57,"sedan",50,638.138972809668,NA,"regular",33042.9815605805
94016,476,4,"Homme","Seul","CSP50","perso + travail",61,"sedan",80,514.163746223565,"aucun","regular",21674.7531513103
47114,94,6,"Homme","Seul","CSP37","perso + travail",26,"sedan",85,156.259214501511,NA,"regular",16633.5621848416
11035,522,4,"Femme","Autre","CSP50","perso + travail",63,"sedan",74,2163.26283987915,NA,"regular",27181.4006482852
102521,430,2,"Homme","Autre","CSP50","professionnel",54,"van",62,4414.89425981873,NA,"diesel",22235.8428274913
103745,212,7,"Femme","Seul","CSP55","professionnel",36,"minivan",70,180.978851963746,NA,"diesel",32045.0373343924
21337,591,7,"Femme","Autre","CSP48","professionnel",68,"sedan",50,122.525981873112,NA,"regular",14657.2369172226
27624,627,2,"Homme","Autre","CSP50","perso",71,"sedan",58,1562.35649546828,NA,"regular",24483.3277714666
59282,636,4,"Homme","Autre","CSP50","perso",72,"sedan",72,2271.62628398792,NA,"regular",25584.2303579985
58713,240,1,"Femme","Autre","CSP50","professionnel",39,"sedan",56,94.0477341389728,NA,"regular",20079.6834976698
1273,296,6,"Homme","Autre","CSP50","perso + travail",45,"autre minivan",50,1418.61027190332,NA,"regular",29487.1311061502
60946,173,2,"Homme","Seul","CSP42","perso",33,"sedan",100,7565.3166163142,NA,"regular",47210.8658719135
49593,296,1,"Homme","Autre","CSP50","perso",43,"minivan",51,3639.99607250755,"aucun","diesel",32208.1910711167
13269,339,6,"Femme","Autre","CSP50","perso",52,"sedan",50,10791.6299093656,NA,"regular",28020.1992084283
